# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x08123270	0x08123387	thumb	Task_SlideSelectedSlotsOffscreen
0x08123388	0x0812341D	thumb	Task_SlideSelectedSlotsOnscreen
0x08123420	0x081234EB	thumb	SwitchMenuBoxSprites
0x081234EC	0x0812358B	thumb	SwitchPartyMon
0x0812358C	0x081235E7	thumb	SetSwitchedPartyOrderQuestLogEvent
0x081235E8	0x0812363F	thumb	FinishTwoMonAction
0x08123640	0x0812369F	thumb	CursorCB_Cancel1
0x081236A0	0x08123703	thumb	CursorCB_Item
0x08123704	0x0812372F	thumb	CursorCB_Give
0x08123730	0x08123743	thumb	CB2_SelectBagItemToGive
0x08123744	0x08123823	thumb	CB2_GiveHoldItem
0x08123824	0x081238A3	thumb	Task_GiveHoldItem
0x081238A4	0x081238FB	thumb	Task_SwitchHoldItemsPrompt
0x081238FC	0x0812392F	thumb	Task_SwitchItemsYesNo
0x08123930	0x08123A4F	thumb	Task_HandleSwitchItemsYesNoInput
0x08123A50	0x08123A7F	thumb	Task_WriteMailToGiveMonAfterText
0x08123A80	0x08123ACB	thumb	CB2_WriteMailToGiveMon
0x08123ACC	0x08123B77	thumb	CB2_ReturnToPartyMenuFromWritingMail
0x08123B78	0x08123BEF	thumb	Task_DisplayGaveMailFromPartyMessage
0x08123BF0	0x08123C37	thumb	Task_UpdateHeldItemSprite
0x08123C38	0x08123CF3	thumb	CursorCB_TakeItem
0x08123CF4	0x08123D57	thumb	CursorCB_Mail
0x08123D58	0x08123D83	thumb	CursorCB_Read
0x08123D84	0x08123DCB	thumb	CB2_ReadHeldMail
0x08123DCC	0x08123E0B	thumb	CB2_ReturnToPartyMenuFromReadingMail
0x08123E0C	0x08123E57	thumb	CursorCB_TakeMail
0x08123E58	0x08123E8B	thumb	Task_SendMailToPCYesNo
0x08123E8C	0x08123F4B	thumb	Task_HandleSendMailToPCYesNoInput
0x08123F4C	0x08123F7F	thumb	Task_LoseMailMessageYesNo
0x08123F80	0x08124063	thumb	Task_HandleLoseMailMessageYesNoInput
0x08124064	0x081240F3	thumb	CursorCB_Cancel2
0x081240F4	0x08124153	thumb	CursorCB_SendMon
0x08124154	0x08124257	thumb	CursorCB_Enter
0x08124258	0x08124277	thumb	MoveCursorToConfirm
0x08124278	0x08124353	thumb	CursorCB_NoEntry
0x08124354	0x08124383	thumb	CursorCB_Store
0x08124384	0x0812448F	thumb	CursorCB_Register
0x08124490	0x0812459D	thumb	CursorCB_Trade1
0x081245A0	0x081245A1	thumb	CursorCB_Trade2
0x081245A4	0x081247C3	thumb	CursorCB_FieldMove
0x081247C4	0x081247F3	thumb	DisplayFieldMoveExitAreaMessage
0x081247F4	0x08124827	thumb	Task_FieldMoveExitAreaYesNo
0x08124828	0x081248AF	thumb	Task_HandleFieldMoveExitAreaYesNoInput
0x081248B0	0x081248C7	thumb	FieldCallback_PrepareFadeInFromMenu
0x081248C8	0x08124903	thumb	Task_FieldMoveWaitForFade
0x08124904	0x0812492B	thumb	GetFieldMoveMonSpecies
0x0812492C	0x08124953	thumb	Task_CancelAfterAorBPress
0x08124954	0x08124979	thumb	DisplayCantUseFlashMessage
0x0812497C	0x08124997	thumb	FieldCallback_Surf
0x08124998	0x08124A09	thumb	SetUpFieldMove_Surf
0x08124A0C	0x08124A89	thumb	DisplayCantUseSurfMessage
0x08124A8C	0x08124AAD	thumb	SetUpFieldMove_Fly
0x08124AB0	0x08124ADB	thumb	CB2_ReturnToPartyMenuFromFlyMap
0x08124ADC	0x08124AF7	thumb	FieldCallback_Waterfall
0x08124AF8	0x08124B5D	thumb	SetUpFieldMove_Waterfall
0x08124B60	0x08124BAF	thumb	SetSwappedHeldItemQuestLogEvent
0x08124BB0	0x08124C1B	thumb	SetUsedFieldMoveQuestLogEvent
0x08124C1C	0x08124C8B	thumb	SetUsedFlyQuestLogEvent
0x08124C8C	0x08124D8F	thumb	CB2_ShowPartyMenuForItemUse
0x08124D90	0x08124D9F	thumb	CB2_ReturnToBagMenu
0x08124DA0	0x08124DAF	thumb	CB2_ReturnToTMCaseMenu
0x08124DB0	0x08124DBF	thumb	CB2_ReturnToBerryPouchMenu
0x08124DC0	0x08124DDF	thumb	Task_DoUseItemAnim
0x08124DE0	0x08124E47	thumb	CB2_DoUseItemAnim
0x08124E48	0x08124EFB	thumb	CB2_UseItem
0x08124EFC	0x08124FC7	thumb	CB2_UseTMHMAfterForgettingMove
0x08124FC8	0x08125017	thumb	Task_SetSacredAshCB
0x08125018	0x08125055	thumb	IsHPRecoveryItem
0x08125058	0x08125217	thumb	GetMedicineItemEffectMessage
0x08125218	0x0812524B	thumb	NotUsingHPEVItemOnShedinja
0x0812524C	0x08125267	thumb	IsItemFlute
0x08125268	0x081252CF	thumb	ExecuteTableBasedItemEffect_
0x081252D0	0x081253AF	thumb	ItemUseCB_Medicine
0x081253B0	0x08125553	thumb	ItemUseCB_MedicineStep
0x08125554	0x081255BB	thumb	Task_DisplayHPRestoredMessage
0x081255BC	0x081255EF	thumb	Task_ClosePartyMenuAfterText
0x081255F0	0x081256BF	thumb	ShowMoveSelectWindow
0x081256C0	0x081256F7	thumb	Task_HandleRestoreWhichMoveInput
0x081256F8	0x0812578F	thumb	ItemUseCB_TryRestorePP
0x08125790	0x081257D3	thumb	SetSelectedMoveForPPItem
0x081257D4	0x0812580B	thumb	ReturnToUseOnWhichMon
0x0812580C	0x08125897	thumb	TryUsePPItemOutsideBattle
0x08125898	0x08125957	thumb	ItemUseCB_RestorePP
0x08125958	0x08125A3B	thumb	TryUsePPItemInBattle
0x08125A3C	0x08125A77	thumb	ItemUseCB_PPUp
0x08125A78	0x08125A8F	thumb	ItemIdToBattleMoveId
0x08125A90	0x08125ABF	thumb	IsMoveHm
0x08125AC0	0x08125AED	thumb	MonKnowsMove
0x08125AF0	0x08125B13	thumb	DisplayLearnMoveMessage
0x08125B14	0x08125B3F	thumb	DisplayLearnMoveMessageAndClose
0x08125B40	0x08125C37	thumb	ItemUseCB_TMHM
0x08125C38	0x08125C45	thumb	ItemUseCB_LearnedMove
0x08125C48	0x08125CF3	thumb	Task_LearnedMove
0x08125CF4	0x08125D2B	thumb	Task_DoLearnedMoveFanfareAfterText
0x08125D2C	0x08125D87	thumb	Task_LearnNextMoveOrClosePartyMenu
0x08125D88	0x08125DBB	thumb	Task_ReplaceMoveYesNo
0x08125DBC	0x08125E19	thumb	Task_HandleReplaceMoveYesNoInput
0x08125E1C	0x08125E4B	thumb	Task_ShowSummaryScreenToForgetMove
0x08125E4C	0x08125E83	thumb	CB2_ShowSummaryScreenToForgetMove
0x08125E84	0x08125F13	thumb	CB2_ReturnToPartyMenuWhileLearningMove
0x08125F14	0x08125F4B	thumb	Task_ReturnToPartyMenuWhileLearningMove
0x08125F4C	0x08125F59	thumb	ItemUseCB_ReplaceMoveWithTMHM
0x08125F5C	0x08125FFB	thumb	Task_ReplaceMoveWithTMHM
0x08125FFC	0x0812607B	thumb	DisplayPartyMenuForgotMoveMessage
0x0812607C	0x081260D7	thumb	Task_PartyMenuReplaceMove
0x081260D8	0x0812613B	thumb	StopLearningMovePrompt
0x0812613C	0x0812616F	thumb	Task_StopLearningMoveYesNo
0x08126170	0x0812628B	thumb	Task_HandleStopLearningMoveYesNoInput
0x0812628C	0x081262A9	thumb	Task_TryLearningNextMoveAfterText
0x081262AC	0x0812634F	thumb	ItemUseCB_RareCandy
0x08126350	0x0812643F	thumb	ItemUseCB_RareCandyStep
0x08126440	0x081264C7	thumb	UpdateMonDisplayInfoAfterRareCandy
0x081264C8	0x08126527	thumb	Task_DisplayLevelUpStatsPg1
0x08126528	0x0812656F	thumb	Task_DisplayLevelUpStatsPg2
0x08126570	0x081265BB	thumb	DisplayLevelUpStatsPg1
0x081265BC	0x081265F7	thumb	DisplayLevelUpStatsPg2
0x081265F8	0x0812669F	thumb	Task_TryLearnNewMoves
0x081266A0	0x08126703	thumb	Task_TryLearningNextMove
0x08126704	0x0812676F	thumb	PartyMenuTryEvolution
0x08126770	0x08126803	thumb	DisplayMonNeedsToReplaceMove
0x08126804	0x08126893	thumb	DisplayMonLearnedMove
0x08126894	0x081268D3	thumb	ItemUseCB_SacredAsh
0x081268D4	0x08126A17	thumb	UseSacredAsh
0x08126A18	0x08126AFB	thumb	Task_SacredAshLoop
0x08126AFC	0x08126B5F	thumb	Task_SacredAshDisplayHPRestored
0x08126B60	0x08126BD3	thumb	ItemUseCB_EvolutionStone
0x08126BD4	0x08126C23	thumb	CB2_UseEvolutionStone
0x08126C24	0x08126C65	thumb	MonCanEvolve
0x08126C68	0x08126DC7	thumb	GetItemEffectType
0x08126DC8	0x08126EAF	thumb	TryTutorSelectedMon
0x08126EB0	0x08126EDB	thumb	CB2_PartyMenuFromStartMenu
0x08126EDC	0x08126F3F	thumb	CB2_ChooseMonToGiveItem
0x08126F40	0x08126FD7	thumb	TryGiveItemOrMailToSelectedMon
0x08126FD8	0x0812701B	thumb	GiveItemOrMailToSelectedMon
0x0812701C	0x08127097	thumb	GiveItemToSelectedMon
0x08127098	0x081270DF	thumb	Task_UpdateHeldItemSpriteAndClosePartyMenu
0x081270E0	0x0812713B	thumb	CB2_WriteMailToGiveMonFromBag
0x0812713C	0x081271C3	thumb	CB2_ReturnToPartyOrBagMenuFromWritingMail
0x081271C4	0x08127233	thumb	Task_DisplayGaveMailFromBagMessage
0x08127234	0x08127267	thumb	Task_SwitchItemsFromBagYesNo
0x08127268	0x0812734B	thumb	Task_HandleSwitchItemsFromBagYesNoInput
0x0812734C	0x08127383	thumb	DisplayItemMustBeRemovedFirstMessage
0x08127384	0x081273AB	thumb	RemoveItemToGiveFromBag
0x081273AC	0x081273D7	thumb	ReturnGiveItemToBagOrPC
0x081273D8	0x08127403	thumb	ChooseMonToGiveMailFromMailbox
0x08127404	0x081274A7	thumb	TryGiveMailToSelectedMon
0x081274A8	0x081274FB	thumb	InitChooseMonsForBattle
0x081274FC	0x0812750F	thumb	ClearSelectedPartyOrder
0x08127510	0x0812754D	thumb	GetPartySlotEntryStatus
0x08127550	0x081275F7	thumb	GetBattleEntryEligibility
0x081275F8	0x0812770F	thumb	CheckBattleEntriesAndGetMessage
0x08127710	0x0812773B	thumb	HasPartySlotAlreadyBeenSelected
0x0812773C	0x081277AB	thumb	Task_ValidateChosenMonsForBattle
0x081277AC	0x081277F3	thumb	Task_ContinueChoosingMonsForBattle
0x081277F4	0x0812781B	thumb	ChooseMonForTradingBoard
0x0812781C	0x08127887	thumb	ChooseMonForMoveTutor
0x08127888	0x081278B3	thumb	ChooseMonForWirelessMinigame
0x081278B4	0x081278D9	thumb	GetPartyLayoutFromBattleType
0x081278DC	0x08127967	thumb	OpenPartyMenuInTutorialBattle
0x08127968	0x081279A3	thumb	Pokedude_OpenPartyMenuInBattle
0x081279A4	0x081279DF	thumb	Pokedude_ChooseMonForInBattleItem
0x081279E0	0x08127A83	thumb	EnterPartyFromItemMenuInBattle
0x08127A84	0x08127ABF	thumb	GetPartyMenuActionsTypeInBattle
0x08127AC0	0x08127CAB	thumb	TrySwitchInPokemon
0x08127CAC	0x08127CCB	thumb	BufferBattlePartyCurrentOrder
0x08127CCC	0x08127DA7	thumb	BufferBattlePartyOrder
0x08127DA8	0x08127DCB	thumb	BufferBattlePartyCurrentOrderBySide
0x08127DCC	0x08127EC3	thumb	BufferBattlePartyOrderBySide
0x08127EC4	0x08127F79	thumb	SwitchPartyOrderLinkMulti
0x08127F7C	0x08127FAF	thumb	GetPartyIdFromBattleSlot
0x08127FB0	0x08127FF3	thumb	SetPartyIdAtBattleSlot
0x08127FF4	0x0812802D	thumb	SwitchPartyMonSlots
0x08128030	0x08128073	thumb	GetPartyIdFromBattlePartyId
0x08128074	0x081280C3	thumb	UpdatePartyToBattleOrder
0x081280C4	0x08128113	thumb	UpdatePartyToFieldOrder
0x08128114	0x08128183	thumb	SwitchAliveMonIntoLeadSlot
0x08128184	0x08128197	thumb	CB2_SetUpExitToBattleScreen
0x08128198	0x081281C3	thumb	ShowPartyMenuToShowcaseMultiBattleParty
0x081281C4	0x081281FB	thumb	Task_InitMultiPartnerPartySlideIn
0x081281FC	0x08128287	thumb	Task_MultiPartnerPartySlideIn
0x08128288	0x081282B7	thumb	Task_WaitAfterMultiPartnerPartySlideIn
0x081282B8	0x081282DB	thumb	MoveMultiPartyMenuBoxSprite
0x081282DC	0x0812836F	thumb	SlideMultiPartyMenuBoxSpritesOneStep
0x08128370	0x081283A7	thumb	ChooseMonForDaycare
0x081283A8	0x081283E3	thumb	ChoosePartyMonByMenuType
0x081283E4	0x081283FB	thumb	CB2_FadeFromPartyMenu
0x081283FC	0x0812841F	thumb	Task_PartyMenuWaitForFade
0x08128420	0x0812845B	thumb	EnterUnionRoomChat
0x0812845C	0x081284BB	thumb	InitChatWork
0x081284BC	0x081284DF	thumb	FreeChatWork
0x081284E0	0x081285B3	thumb	CB2_LoadInterface
0x081285B4	0x081285C9	thumb	VBlankCB_UnionRoomChatMain
0x081285CC	0x081285E5	thumb	CB2_UnionRoomChatMain
0x081285E8	0x0812863F	thumb	Task_HandlePlayerInput
0x08128640	0x081286C1	thumb	ChatEntryRoutine_Join
0x081286C4	0x081287B1	thumb	ChatEntryRoutine_HandleInput
0x081287B4	0x081288D3	thumb	ChatEntryRoutine_Switch
0x081288D4	0x08128A9F	thumb	ChatEntryRoutine_AskQuitChatting
0x08128AA0	0x08128C01	thumb	ChatEntryRoutine_ExitChat
0x08128C04	0x08128CA7	thumb	ChatEntryRoutine_Drop
0x08128CA8	0x08128DA1	thumb	ChatEntryRoutine_Disbanded
0x08128DA4	0x08128E75	thumb	ChatEntryRoutine_SendMessage
0x08128E78	0x08128FB7	thumb	ChatEntryRoutine_Register
0x08128FB8	0x08129217	thumb	ChatEntryRoutine_SaveAndExit
0x08129218	0x08129227	thumb	GoToRoutine
0x08129228	0x081292D7	thumb	TypeChatMessage_HandleDPad
0x081292D8	0x081293AB	thumb	AppendCharacterToChatMessageBuffer
0x081293AC	0x081293D7	thumb	DeleteLastCharacterOfChatMessageBuffer
0x081293D8	0x08129407	thumb	ToggleCaseOfLastCharacterInChatMessageBuffer
0x08129408	0x08129421	thumb	ChatMsgHasAtLeastOneCharcter
0x08129424	0x08129453	thumb	RegisterTextAtRow
0x08129454	0x0812946F	thumb	ResetMessageEntryBuffer
0x08129470	0x081294AF	thumb	SaveRegisteredTextsToSB1
0x081294B0	0x081294C7	thumb	UnionRoomChat_GetWorkRegisteredText
0x081294C8	0x081294EB	thumb	GetEndOfUnk1A
0x081294EC	0x0812951B	thumb	GetPtrToLastCharOfUnk1A
0x0812951C	0x0812955F	thumb	GetNumCharsInMessageEntryBuffer
0x08129560	0x08129565	thumb	PrepareSendBuffer_Null
0x08129568	0x0812958F	thumb	PrepareSendBuffer_Join
0x08129590	0x081295BF	thumb	PrepareSendBuffer_Chat
0x081295C0	0x081295EB	thumb	PrepareSendBuffer_Leave
0x081295EC	0x08129613	thumb	PrepareSendBuffer_Drop
0x08129614	0x0812963B	thumb	PrepareSendBuffer_Disband
0x0812963C	0x081296F3	thumb	ProcessReceivedChatMessage
0x081296F4	0x081296FF	thumb	GetCurrentKeyboardPage
0x08129700	0x08129713	thumb	UnionRoomChat_GetCursorColAndRow
0x08129714	0x0812971F	thumb	UnionRoomChat_GetMessageEntryBuffer
0x08129720	0x0812972D	thumb	UnionRoomChat_LenMessageEntryBuffer
0x08129730	0x08129755	thumb	UnionRoomChat_GetBufferSelectionRegion
0x08129758	0x08129787	thumb	UnionRoomChat_GetEndOfMessageEntryBuffer
0x08129788	0x081297C3	thumb	UnionRoomChat_GetNumCharsInMessageEntryBuffer
0x081297C4	0x081297CF	thumb	UnionRoomChat_GetLastReceivedMessage
0x081297D0	0x081297DB	thumb	UnionRoomChat_GetReceivedPlayerIndex
0x081297DC	0x081297E7	thumb	UnionRoomChat_GetMessageEntryCursorPosition
0x081297E8	0x08129811	thumb	UnionRoomChat_GetWhetherShouldShowCaseToggleIcon
0x08129814	0x0812981F	thumb	UnionRoomChat_GetNameOfPlayerWhoDisbandedChat
0x08129820	0x081298F7	thumb	UnionRoomChat_InitializeRegisteredTexts
0x081298F8	0x08129B13	thumb	Task_ReceiveChatMessage
0x08129B14	0x08129B77	thumb	UnionRoomChat_TryAllocGraphicsWork
0x08129B78	0x08129B87	thumb	UnionRoomChat_RunDisplaySubtask0
0x08129B88	0x08129BB7	thumb	UnionRoomChat_FreeGraphicsWork
0x08129BB8	0x08129BC3	thumb	InitWork
0x08129BC4	0x08129BFB	thumb	UnionRoomChat_ResetDisplaySubtasks
0x08129BFC	0x08129C33	thumb	UnionRoomChat_RunDisplaySubtasks
0x08129C34	0x08129C8B	thumb	UnionRoomChat_StartDisplaySubtask
0x08129C8C	0x08129C9F	thumb	RunDisplaySubtask
0x08129CA0	0x08129D3D	thumb	DisplaySubtask_LoadGfx
0x08129D40	0x08129D75	thumb	DisplaySubtask_PrintWin3
0x08129D78	0x08129DAD	thumb	DisplaySubtask_HideWin3
0x08129DB0	0x08129E19	thumb	DisplaySubtask_SwitchPages
0x08129E1C	0x08129E27	thumb	DisplaySubtask_MoveSelectorCursorObj
0x08129E28	0x08129E73	thumb	DisplaySubtask_ShowQuitChattingDialog
0x08129E74	0x08129EB7	thumb	DisplaySubtask_HideQuitChattingDialog
0x08129EB8	0x08129F23	thumb	DisplaySubtask_UpdateMessageBuffer
0x08129F24	0x08129FC9	thumb	DisplaySubtask_PrintRegisterWhere
0x08129FCC	0x0812A071	thumb	DisplaySubtask_CancelRegister
0x0812A074	0x0812A0AD	thumb	DisplaySubtask_ReturnToKeyboard
0x0812A0B0	0x0812A189	thumb	DisplaySubtask_ScrollChat
0x0812A18C	0x0812A1B5	thumb	DisplaySubtask_AnimateSelectorCursorBlink
0x0812A1B8	0x0812A1F9	thumb	DisplaySubtask_PrintInputText
0x0812A1FC	0x0812A23D	thumb	DisplaySubtask_PrintExitingChat
0x0812A240	0x0812A291	thumb	DisplaySubtask_PrintLeaderLeft
0x0812A294	0x0812A2E1	thumb	DisplaySubtask_AskSave
0x0812A2E4	0x0812A331	thumb	DisplaySubtask_AskOverwriteSave
0x0812A334	0x0812A375	thumb	DisplaySubtask_PrintSavingDontTurnOffPower
0x0812A378	0x0812A3CD	thumb	DisplaySubtask_PrintSavedTheGame
0x0812A3D0	0x0812A41D	thumb	DisplaySubtask_ShowConfirmLeaderLeaveDialog
0x0812A420	0x0812A423	thumb	DisplaySubtaskDummy
0x0812A424	0x0812A51B	thumb	PlaceYesNoMenuAt
0x0812A51C	0x0812A543	thumb	HideYesNoMenuWindow
0x0812A544	0x0812A567	thumb	DestroyYesNoMenuWindow
0x0812A568	0x0812A575	thumb	UnionRoomChat_ProcessInput
0x0812A578	0x0812A6F3	thumb	PlaceStdMessageWindow
0x0812A6F4	0x0812A727	thumb	HideStdMessageWindow
0x0812A728	0x0812A74B	thumb	DestroyStdMessageWindow
0x0812A74C	0x0812A775	thumb	FillWin1Rect
0x0812A778	0x0812A801	thumb	PrintOnWin1Parameterized
0x0812A804	0x0812A97F	thumb	PrintCurrentKeyboardPage
0x0812A980	0x0812A9C5	thumb	AnimateMoveBg1Right
0x0812A9C8	0x0812AA0D	thumb	AnimateMoveBg1Left
0x0812AA10	0x0812AA63	thumb	PrintKeyboardSwapTextsOnWin3
0x0812AA64	0x0812AA77	thumb	ClearWin3
0x0812AA78	0x0812AAD3	thumb	PrintTextOnWin0Colorized
0x0812AAD4	0x0812AB8B	thumb	ResetGpuBgState
0x0812AB8C	0x0812ABD7	thumb	SetBgTilemapWorkBuffers
0x0812ABD8	0x0812AC07	thumb	ClearBg0
0x0812AC08	0x0812AC57	thumb	LoadUnionRoomChatPanelGfx
0x0812AC58	0x0812AC9B	thumb	LoadLinkMiscMenuGfx
0x0812AC9C	0x0812ACBF	thumb	LoadBg1Pal8
0x0812ACC0	0x0812ACEB	thumb	LoadWin0
0x0812ACEC	0x0812AD03	thumb	LoadWin2
0x0812AD04	0x0812AD1F	thumb	LoadWin1
0x0812AD20	0x0812AD4F	thumb	LoadWin3
0x0812AD50	0x0812AD9F	thumb	InitScanlineEffect
0x0812ADA0	0x0812ADF7	thumb	FillScanlineEffectWithValue1col
0x0812ADF8	0x0812AE6F	thumb	FillScanlineEffectWithValue2col
0x0812AE70	0x0812AEAF	thumb	UnionRoomChat_TryAllocSpriteWork
0x0812AEB0	0x0812AEC7	thumb	UnionRoomChat_FreeSpriteWork
0x0812AEC8	0x0812AEFB	thumb	UnionRoomChat_CreateSelectorCursorObj
0x0812AEFC	0x0812AF1B	thumb	UnionRoomChat_ToggleSelectorCursorObjVisibility
0x0812AF1C	0x0812AF8B	thumb	UnionRoomChat_MoveSelectorCursorObj
0x0812AF8C	0x0812AFBF	thumb	UnionRoomChat_UpdateObjPalCycle
0x0812AFC0	0x0812AFFB	thumb	UnionRoomChat_SetSelectorCursorClosedImage
0x0812AFFC	0x0812B047	thumb	UnionRoomChat_AnimateSelectorCursorReopen
0x0812B048	0x0812B09B	thumb	UnionRoomChat_SpawnTextEntryPointerSprites
0x0812B09C	0x0812B0D1	thumb	SpriteCB_TextEntryCursor
0x0812B0D4	0x0812B0FD	thumb	SpriteCB_CharacterSelectCursor
0x0812B100	0x0812B15F	thumb	CreatePageSwitchUISprites
0x0812B160	0x0812B1DF	thumb	UpdateVisibleUnionRoomChatIcon
0x0812B1E0	0x0812B1EF	thumb	SetHelpContextDontCheckBattle
0x0812B1F0	0x0812B21F	thumb	SetHelpContext
0x0812B220	0x0812B233	thumb	Script_SetHelpContext
0x0812B234	0x0812B247	thumb	BackupHelpContext
0x0812B248	0x0812B25B	thumb	RestoreHelpContext
0x0812B25C	0x0812B26B	thumb	IsInMartMap
0x0812B26C	0x0812B27B	thumb	IsInGymMap
0x0812B27C	0x0812B2C3	thumb	IsCurrentMapInArray
0x0812B2C4	0x0812B35B	thumb	IsInDungeonMap
0x0812B35C	0x0812B409	thumb	SetHelpContextForMap
0x0812B40C	0x0812B45B	thumb	HelpSystem_UpdateHasntSeenIntro
0x0812B45C	0x0812B475	thumb	HelpSystem_IsSinglePlayer
0x0812B478	0x0812B483	thumb	HelpSystem_Disable
0x0812B484	0x0812B4AB	thumb	HelpSystem_Enable
0x0812B4AC	0x0812B4B7	thumb	HelpSystem_DisableToggleWithRButton
0x0812B4B8	0x0812B4C3	thumb	HelpSystem_EnableToggleWithRButton
0x0812B4C4	0x0812B4D5	thumb	ResetHelpSystemListMenu
0x0812B4D8	0x0812B51F	thumb	BuildAndPrintMainTopicsListMenu
0x0812B520	0x0812B5A7	thumb	BuildMainTopicsListAndMoveToH00
0x0812B5A8	0x0812B613	thumb	BuildAndPrintSubmenuList
0x0812B614	0x0812B753	thumb	SetHelpSystemSubmenuItems
0x0812B754	0x0812B77D	thumb	HelpSystem_ShouldShowBasicTerms
0x0812B780	0x0812BB0F	thumb	IsHelpSystemSubmenuEnabled
0x0812BB10	0x0812BB99	thumb	HasGottenAtLeastOneHM
0x0812BB9C	0x0812BC51	thumb	RunHelpMenuSubroutine
0x0812BC54	0x0812BC7F	thumb	HelpSystemSubroutine_PrintWelcomeMessage
0x0812BC80	0x0812BCA7	thumb	HelpSystemSubroutine_WelcomeWaitButton
0x0812BCA8	0x0812BCCF	thumb	HelpSystemSubroutine_WelcomeEndGotoMenu
0x0812BCD0	0x0812BD2B	thumb	HelpSystemSubroutine_MenuInputHandlerMain
0x0812BD2C	0x0812BD63	thumb	HelpMenuSubroutine_InitSubmenu
0x0812BD64	0x0812BD97	thumb	HelpMenuSubroutine_ReturnFromSubmenu
0x0812BD98	0x0812BDEB	thumb	HelpMenuSubroutine_SubmenuInputHandler
0x0812BDEC	0x0812BE0F	thumb	HelpSystem_PrintTopicLabel
0x0812BE10	0x0812BEEB	thumb	HelpMenuSubroutine_HelpItemPrint
0x0812BEEC	0x0812BF17	thumb	HelpMenuSubroutine_ReturnFromHelpItem
0x0812BF18	0x0812BF59	thumb	HelpMenuSubroutine_HelpItemWaitButton
0x0812BF5C	0x0812BF73	thumb	PrintWelcomeMessageOnPanel1
0x0812BF74	0x0812BF87	thumb	PrintTextOnPanel2Row52RightAlign
0x0812BF88	0x0812BF93	thumb	GetHelpSystemMenuLevel
0x0812BF94	0x0812BF9B	thumb	ResetHelpSystemCursor
0x0812BF9C	0x0812BFDB	thumb	PrintHelpSystemTopicMouseoverDescription
0x0812BFDC	0x0812C223	thumb	TrySetQuestLogBattleEvent
0x0812C224	0x0812C333	thumb	TrySetQuestLogLinkBattleEvent
0x0812C334	0x0812C37D	thumb	GetLinkMultiBattlePlayerIndexes
0x0812C380	0x0812C391	thumb	FC_VBlankCallback
0x0812C394	0x0812C3A9	thumb	MainCB2_FameCheckerMain
0x0812C3AC	0x0812C3F7	thumb	UseFameChecker
0x0812C3F8	0x0812C647	thumb	MainCB2_LoadFameChecker
0x0812C648	0x0812C663	thumb	LoadUISpriteSheetsAndPalettes
0x0812C664	0x0812C693	thumb	Task_WaitFadeOnInit
0x0812C694	0x0812C8F5	thumb	Task_TopMenuHandleInput
0x0812C8F8	0x0812C98F	thumb	TryExitPickMode
0x0812C990	0x0812C9BB	thumb	MessageBoxPrintEmptyText
0x0812C9BC	0x0812CA19	thumb	Task_EnterPickMode
0x0812CA1C	0x0812CAD7	thumb	Task_ExitPickMode
0x0812CAD8	0x0812CC67	thumb	Task_FlavorTextDisplayHandleInput
0x0812CC68	0x0812CD3B	thumb	FC_MoveSelectorCursor
0x0812CD3C	0x0812CE03	thumb	GetPickModeText
0x0812CE04	0x0812CE9B	thumb	PrintSelectedNameInBrightGreen
0x0812CE9C	0x0812CEBF	thumb	WipeMsgBoxAndTransfer
0x0812CEC0	0x0812CEDD	thumb	Setup_DrawMsgAndListBoxes
0x0812CEE0	0x0812CEFB	thumb	FC_PutWindowTilemapAndCopyWindowToVramMode3
0x0812CEFC	0x0812CF3B	thumb	SetMessageSelectorIconObjMode
0x0812CF3C	0x0812CF7B	thumb	Task_StartToCloseFameChecker
0x0812CF7C	0x0812D093	thumb	Task_DestroyAssetsAndCloseFameChecker
0x0812D094	0x0812D0BD	thumb	FC_DestroyWindow
0x0812D0C0	0x0812D0F1	thumb	AdjustGiovanniIndexIfBeatenInGym
0x0812D0F4	0x0812D173	thumb	PrintUIHelp
0x0812D174	0x0812D1A7	thumb	DestroyAllFlavorTextIcons
0x0812D1A8	0x0812D303	thumb	CreateAllFlavorTextIcons
0x0812D304	0x0812D387	thumb	ResetFameChecker
0x0812D388	0x0812D41F	thumb	FullyUnlockFameChecker
0x0812D420	0x0812D557	thumb	FCSetup_ClearVideoRegisters
0x0812D558	0x0812D583	thumb	FCSetup_ResetTasksAndSpriteResources
0x0812D584	0x0812D593	thumb	FCSetup_TurnOnDisplay
0x0812D594	0x0812D5E9	thumb	FCSetup_ResetBGCoords
0x0812D5EC	0x0812D64F	thumb	SetFlavorTextFlagFromSpecialVars
0x0812D650	0x0812D6B3	thumb	UpdatePickStateFromSpecialVar8005
0x0812D6B4	0x0812D709	thumb	HasUnlockedAllFlavorTextsForCurrentPerson
0x0812D70C	0x0812D723	thumb	FreeSelectionCursorSpriteResources
0x0812D724	0x0812D763	thumb	CreateFlavorTextIconSelectorCursorSprite
0x0812D764	0x0812D76D	thumb	SpriteCB_DestroyFlavorTextIconSelectorCursor
0x0812D770	0x0812D77F	thumb	FreeQuestionMarkSpriteResources
0x0812D780	0x0812D7C7	thumb	PlaceQuestionMarkTile
0x0812D7C8	0x0812D7E3	thumb	FreeSpinningPokeballSpriteResources
0x0812D7E4	0x0812D7FF	thumb	CreateSpinningPokeballSprite
0x0812D800	0x0812D813	thumb	SpriteCB_DestroySpinningPokeball
